contentid,contenttypeid,roomcode,roomtitle,roomsize1,roomcount,roombasecount,roommaxcount,roomoffseasonminfee1,roomoffseasonminfee2,roompeakseasonminfee1,roompeakseasonminfee2,roomintro,roombathfacility,roombath,roomhometheater,roomaircondition,roomtv,roompc,roomcable,roominternet,roomrefrigerator,roomtoiletries,roomsofa,roomcook,roomtable,roomhairdryer,roomsize2,roomimg1,roomimg1alt,cpyrhtDivCd1,roomimg2,roomimg2alt,cpyrhtDivCd2,roomimg3,roomimg3alt,cpyrhtDivCd3,roomimg4,roomimg4alt,cpyrhtDivCd4,roomimg5,roomimg5alt,cpyrhtDivCd5
3102216,32,,코코[키즈풀빌라],30,1,3,5,169000,299000,169000,299000,"원룸형(침대2개+키즈룸+온수수영장+화장실)
테라스바베큐가능
기준 인원 초과시 추가요금 30,000원 발생",Y,Y,,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,99,,,,,,,,,,,,,,,
1979670,32,43651,type A,0,7,2,4,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,0,,,,,,,,,,,,,,,
1979670,32,53057,type B,0,5,4,8,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,0,,,,,,,,,,,,,,,
1979670,32,53058,type C,0,4,3,5,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,0,,,,,,,,,,,,,,,
1979670,32,53059,type D,0,3,4,7,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,0,,,,,,,,,,,,,,,
1979670,32,53060,type E,0,4,2,4,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,0,,,,,,,,,,,,,,,
1979670,32,53061,펜션동(독채),0,1,25,50,0,0,0,0,※ 객실요금 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,0,,,,,,,,,,,,,,,
2814152,32,55804,풀빌라 1호,60,0,2,12,399000,899000,990000,990000,"금요일 599,000원
토요일 899,000원
일요일 499,000원",Y,,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,198,,,,,,,,,,,,,,,
2814152,32,55805,풀빌라 2호,60,0,2,12,399000,899000,990000,990000,"금요일 599,000원
토요일 899,000원
일요일 499,000원",Y,,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,198,,,,,,,,,,,,,,,
2814152,32,55806,풀빌라 3호,60,0,2,12,399000,899000,990000,990000,"금요일 599,000원
토요일 899,000원
일요일 499,000원",Y,,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,198,,,,,,,,,,,,,,,
2814152,32,55807,독채,150,0,4,30,799000,1590000,2590000,2590000,"금요일 999,000원
토요일 1,590,000원
일요일 899,000원",Y,,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,495,,,,,,,,,,,,,,,
2579457,32,52388,2인실,0,0,2,0,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,,,,,Y,0,,,,,,,,,,,,,,,
2579457,32,52389,4인실,0,0,4,0,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,,,,,Y,0,,,,,,,,,,,,,,,
1122064,32,33487,별님(203호),8,1,2,3,50000,60000,0,0,"※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2021년 11월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,,Y,Y,,Y,Y,Y,26,,,,,,,,,,,,,,,
1122064,32,33488,햇님(201호),10,1,2,4,60000,70000,0,0,"※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2021년 11월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,,Y,Y,,Y,Y,Y,33,,,,,,,,,,,,,,,
1122064,32,35030,달님(202호),8,1,2,3,50000,60000,0,0,"※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2021년 11월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,,Y,Y,,Y,Y,Y,26,,,,,,,,,,,,,,,
1122064,32,35031,달님(302호) ,10,1,2,4,60000,70000,0,0,"※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2021년 11월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,33,,,,,,,,,,,,,,,
1122064,32,27927,별님(303호)  ,10,1,3,5,60000,70000,0,0,"※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2021년 11월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,,Y,Y,,Y,Y,Y,33,,,,,,,,,,,,,,,
1122064,32,27929,햇님(101호)/달님(102호),15,2,6,9,100000,120000,0,0,"※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2021년 11월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,49,,,,,,,,,,,,,,,
1122064,32,27928,햇님(301호) ,11,1,4,6,70000,90000,0,0,"※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2021년 11월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,,Y,Y,,Y,Y,Y,36,,,,,,,,,,,,,,,
940259,32,22675,SAND(101호),22,1,4,6,120000,160000,160000,200000,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,72,,,,,,,,,,,,,,,
940259,32,22676,WATER(102호),28,1,6,10,180000,240000,240000,280000,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,92,,,,,,,,,,,,,,,
940259,32,35641,RIVER(202호),15,1,4,4,100000,140000,140000,180000,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,49,,,,,,,,,,,,,,,
940259,32,51091,Mountain (201호),15,1,4,5,120000,160000,160000,200000,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,49,,,,,,,,,,,,,,,
2398168,32,48003,로그케빈,6,0,2,2,150000,160000,180000,180000,,,,,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,20,http://tong.visitkorea.or.kr/cms/resource/06/2579006_image2_1.jpg,강원_정선_강과소나무_로그케빈1,Type3,http://tong.visitkorea.or.kr/cms/resource/07/2579007_image2_1.jpg,강원_정선_강과소나무_로그케빈2,Type3,,,,,,,,,
2398168,32,48004,도그우드,10,0,2,4,180000,190000,230000,230000,,,,,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,34,http://tong.visitkorea.or.kr/cms/resource/04/2579004_image2_1.jpg,강원_정선_강과소나무_도그우드1,Type3,http://tong.visitkorea.or.kr/cms/resource/05/2579005_image2_1.jpg,강원_정선_강과소나무_도그우드2,Type3,,,,,,,,,
2398168,32,48006,아이리쉬체인,15,0,2,5,190000,220000,260000,260000,,,,,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,50,http://tong.visitkorea.or.kr/cms/resource/09/2579009_image2_1.jpg,강원_정선_강과소나무_아이리쉬체인1,Type3,http://tong.visitkorea.or.kr/cms/resource/11/2579011_image2_1.jpg,강원_정선_강과소나무_아이리쉬체인2,Type3,http://tong.visitkorea.or.kr/cms/resource/12/2579012_image2_1.jpg,강원_정선_강과소나무_아이리쉬체인3,Type3,,,,,,
2398168,32,48005,웨딩링,12,0,2,5,180000,200000,250000,250000,,,,,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,40,http://tong.visitkorea.or.kr/cms/resource/21/2579021_image2_1.jpg,강원_정선_강과소나무_웨딩링1,Type3,http://tong.visitkorea.or.kr/cms/resource/22/2579022_image2_1.jpg,강원_정선_강과소나무_웨딩링2,Type3,http://tong.visitkorea.or.kr/cms/resource/23/2579023_image2_1.jpg,강원_정선_강과소나무_웨딩링3,Type3,,,,,,
2398168,32,49274,아플리케,6,0,2,2,150000,160000,180000,180000,,Y,,,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,20,http://tong.visitkorea.or.kr/cms/resource/13/2579013_image2_1.jpg,강원_정선_강과소나무_아플리케1,Type3,http://tong.visitkorea.or.kr/cms/resource/15/2579015_image2_1.jpg,강원_정선_강과소나무_아플리케2,Type3,,,,,,,,,
2398168,32,57164,레몬스타,6,0,2,2,150000,160000,180000,180000,,Y,,,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,20,,,,,,,,,,,,,,,
2575011,32,53370,더블룸,0,0,1,2,50000,55000,0,0,"※ 객실 가격은 전화문의 요망<br>※ 위 정보는 2022년 10월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2575011,32,53371,패밀리룸,0,0,2,4,90000,95000,0,0,"※ 객실 가격은 전화문의 요망<br>※ 위 정보는 2022년 10월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2650614,32,50909,크리스탈 더블,8,0,2,2,179000,252000,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,,Y,Y,Y,,Y,,Y,29,,,,,,,,,,,,,,,
2650614,32,50910,크리스탈 트윈,8,0,2,2,190000,252000,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,Y,,Y,29,,,,,,,,,,,,,,,
2650614,32,50911,사파이어 더블,11,0,2,2,217000,285000,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,Y,,Y,39,,,,,,,,,,,,,,,
2650614,32,50912,사파이어 패밀리 더블(3인실),11,0,3,3,277000,335000,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,Y,,Y,39,,,,,,,,,,,,,,,
2650614,32,58428,사파이어 패밀리 더블(4인실),11,0,4,4,346000,400000,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,Y,,Y,39,,,,,,,,,,,,,,,
2650614,32,58429,사파이어 디럭스,11,0,2,2,262000,320000,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,Y,,Y,39,,,,,,,,,,,,,,,
2570638,32,53082,믿음,0,0,1,2,30000,70000,80000,80000,"전자레인지, 손거울, 욕실, 생수",,,,Y,Y,,,Y,Y,Y,,,,Y,0,,,,,,,,,,,,,,,
2570638,32,53083,사랑,0,0,2,2,43000,83000,100000,100000,"편의 시설 기타 :  전자레인지, 손거울, 욕실, 생수
기타 : 	비수기 금요일 53,000원",,,,Y,Y,,,Y,Y,Y,,,,Y,0,,,,,,,,,,,,,,,
2570638,32,53084,평강,0,0,2,4,50000,100000,140000,140000,"편의 시설 기타 : 전자레인지, 손거울, 욕실, 생수
기타 : 비수기 금요일 60,000원",,,,Y,Y,,,Y,Y,,,,,Y,0,,,,,,,,,,,,,,,
2570638,32,53085,은혜,0,0,2,4,50000,100000,140000,140000,"편의 시설 기타: 전자레인지, 손거울, 욕실, 생수
기타: 비수기 금요일 60,000원",,,,Y,Y,,,Y,Y,,,,,Y,0,,,,,,,,,,,,,,,
2570638,32,53086,기쁨,0,0,2,4,45000,90000,120000,120000,"편의 시설 기타 : 전자레인지, 손거울, 욕실, 생수
기타 : 비수기 금요일 55,000원",,,,Y,Y,,,Y,Y,,,,,Y,0,,,,,,,,,,,,,,,
2570638,32,53087,축복,0,0,2,4,48000,98000,138000,138000,"편의 시설 기타 : 전자레인지, 손거울, 욕실, 생수
기타 : 비수기 금요일 58,000원",,,,Y,Y,,,Y,Y,,,,,Y,0,,,,,,,,,,,,,,,
2903046,32,56557,디럭스패밀리트윈,10,0,4,0,90000,180000,200000,220000,,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,33.5,http://tong.visitkorea.or.kr/cms/resource/13/2950313_image2_1.jpg,강릉 부띠끄호텔 봄봄_디럭스패밀리트윈_2,Type1,http://tong.visitkorea.or.kr/cms/resource/14/2950314_image2_1.jpg,강릉 부띠끄호텔 봄봄_디럭스패밀리트윈_1,Type1,,,,,,,,,
2903046,32,56558,디럭스패밀리트리플,10,0,4,0,98000,190000,210000,230000,,Y,Y,,Y,Y,,Y,Y,Y,Y,,,Y,Y,33.5,http://tong.visitkorea.or.kr/cms/resource/15/2950315_image2_1.jpg,강릉 부띠끄호텔 봄봄_디럭스패밀리트리플_2,Type1,http://tong.visitkorea.or.kr/cms/resource/17/2950317_image2_1.jpg,강릉 부띠끄호텔 봄봄_디럭스패밀리트리플_1,Type1,,,,,,,,,
2903046,32,56561,스위트룸,14,0,5,0,135000,265000,260000,290000,,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,48.4,http://tong.visitkorea.or.kr/cms/resource/19/2950319_image2_1.jpg,강릉 부띠끄호텔 봄_스위트룸_2,Type1,,,,,,,,,,,,
2903046,32,56553,스탠다드더블,6,0,2,0,75000,165000,180000,200000,,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,22.8,http://tong.visitkorea.or.kr/cms/resource/12/2950312_image2_1.jpg,강릉 부띠끄호텔 봄봄_스탠다드더블_1,Type1,,,,,,,,,,,,
2903046,32,56555,스탠다드트윈,6,0,2,0,75000,165000,180000,200000,,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,22.8,http://tong.visitkorea.or.kr/cms/resource/11/2950311_image2_1.jpg,강릉 부띠끄호텔 봄봄_스탠다드트윈_1,Type1,,,,,,,,,,,,
2903046,32,57548,웜댄콜드맨션,45,0,6,0,390000,490000,680000,680000,,Y,,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,149,http://tong.visitkorea.or.kr/cms/resource/16/2950316_image2_1.JPG,강릉 부띠끄호텔 봄_웜댄콜드맨션_2,Type1,http://tong.visitkorea.or.kr/cms/resource/18/2950318_image2_1.JPG,강릉 부띠끄호텔 봄_웜댄콜드맨션_1,Type1,,,,,,,,,
3102100,32,,한옥스테이,27,1,2,4,430000,550000,550000,600000,,Y,,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,89.3,,,,,,,,,,,,,,,
2398102,32,45970,2인실 온돌,5,6,2,2,50000,60000,80000,80000,,,,,Y,Y,Y,,Y,Y,Y,,,Y,Y,17,,,,http://tong.visitkorea.or.kr/cms/resource/12/2684312_image2_1.jpg,(영어기사용) 강릉아이앤지게스트하우스_2인실 온돌룸 추가1,Type3,,,,,,,,,
2398102,32,45971,4인실 도미토리,5,9,4,4,20000,25000,30000,30000,※ 1인 요금,,,,Y,Y,Y,,Y,Y,Y,,,Y,Y,17,,,,,,,,,,,,,,,
2038173,32,48014,트윈룸,10,0,2,2,60000,60000,60000,60000,,,,,Y,,,,Y,,Y,,,,Y,34,,,,,,,,,,,,,,,
2038173,32,48010,8인 도미토리룸,30,0,1,8,22000,22000,22000,22000,,,,,Y,,,,Y,,Y,,,,Y,100,,,,,,,,,,,,,,,
2038173,32,48015,더블룸,10,0,1,2,42000,42000,42000,42000,,,,,Y,,,,Y,,Y,,,,Y,34,,,,,,,,,,,,,,,
2038173,32,57169,3인도미토리룸,10,0,1,4,29000,29000,29000,29000,,,,,Y,,,,,,Y,,,,Y,34,http://tong.visitkorea.or.kr/cms/resource/41/2964341_image2_1.png,강릉게스트하우스 중앙점_객실사진추가_3인 도미토리룸,Type1,,,,,,,,,,,,
1989501,32,42953,홍예헌2,25,0,14,14,220000,250000,280000,280000,,,,,Y,Y,,,Y,Y,,,,,,83,http://tong.visitkorea.or.kr/cms/resource/70/2578970_image2_1.jpg,강원_강릉_선교장_홍예헌2_1,Type3,http://tong.visitkorea.or.kr/cms/resource/72/2578972_image2_1.jpg,강원_강릉_선교장_홍예헌2_2,Type3,http://tong.visitkorea.or.kr/cms/resource/73/2578973_image2_1.jpg,강원_강릉_선교장_홍예헌2_3,Type3,,,,,,
1989501,32,42954,홍예헌1,20,0,12,12,220000,230000,250000,250000,,,,,Y,Y,,,Y,Y,,,,,,67,http://tong.visitkorea.or.kr/cms/resource/64/2578964_image2_1.jpg,강원_강릉_선교장_홍예헌1_1,Type3,http://tong.visitkorea.or.kr/cms/resource/68/2578968_image2_1.jpg,강원_강릉_선교장_홍예헌1_2,Type3,http://tong.visitkorea.or.kr/cms/resource/69/2578969_image2_1.jpg,강원_강릉_선교장_홍예헌1_3,Type3,,,,,,
1989501,32,42956,초가2,12,0,6,6,150000,170000,200000,200000,,Y,,,Y,Y,,,Y,Y,,,Y,,,40,http://tong.visitkorea.or.kr/cms/resource/49/2578949_image2_1.jpg,강원_강릉_선교장_초가2_1,Type3,http://tong.visitkorea.or.kr/cms/resource/52/2578952_image2_1.jpg,강원_강릉_선교장_초가2_2,Type3,http://tong.visitkorea.or.kr/cms/resource/53/2578953_image2_1.jpg,강원_강릉_선교장_초가2_3,Type3,,,,,,
1989501,32,42957,초가1,13,0,6,6,150000,170000,200000,200000,,,,,Y,Y,,,Y,Y,,,Y,,,43,http://tong.visitkorea.or.kr/cms/resource/42/2578942_image2_1.jpg,강원_강릉_선교장_초가1_1,Type3,http://tong.visitkorea.or.kr/cms/resource/44/2578944_image2_1.jpg,강원_강릉_선교장_초가1_2,Type3,http://tong.visitkorea.or.kr/cms/resource/46/2578946_image2_1.jpg,강원_강릉_선교장_초가1_3,Type3,,,,,,
1989501,32,42958,중랑채,8,0,6,6,120000,130000,150000,150000,,,,,Y,Y,,,Y,Y,,,,,,27,http://tong.visitkorea.or.kr/cms/resource/36/2578936_image2_1.jpg,강원_강릉_선교장_중사랑1,Type3,http://tong.visitkorea.or.kr/cms/resource/38/2578938_image2_1.jpg,강원_강릉_선교장_중사랑2,Type3,http://tong.visitkorea.or.kr/cms/resource/39/2578939_image2_1.jpg,강원_강릉_선교장_중사랑3,Type3,,,,,,
1989501,32,42959,행랑채,4,0,6,6,50000,60000,70000,70000,,,,,Y,Y,,,Y,Y,,,,,,15,http://tong.visitkorea.or.kr/cms/resource/57/2578957_image2_1.jpg,강원_강릉_선교장_행랑채1~5_1,Type3,http://tong.visitkorea.or.kr/cms/resource/59/2578959_image2_1.jpg,강원_강릉_선교장_행랑채1~5_2,Type3,http://tong.visitkorea.or.kr/cms/resource/61/2578961_image2_1.jpg,강원_강릉_선교장_행랑채1~5_3,Type3,,,,,,
1989501,32,42960,연지당,12,0,7,7,150000,170000,200000,200000,,,,,Y,Y,,,Y,Y,,,,,,40,http://tong.visitkorea.or.kr/cms/resource/19/2578919_image2_1.jpg,강원_강릉_선교장_연지당1,Type3,http://tong.visitkorea.or.kr/cms/resource/21/2578921_image2_1.jpg,강원_강릉_선교장_연지당2,Type3,,,,,,,,,
1989501,32,42961,서별당,12,0,6,6,220000,250000,300000,300000,,Y,,,Y,Y,,,Y,Y,,,,Y,,40,http://tong.visitkorea.or.kr/cms/resource/16/2578916_image2_1.jpg,강원_강릉_선교장_서별당1,Type3,http://tong.visitkorea.or.kr/cms/resource/17/2578917_image2_1.jpg,강원_강릉_선교장_서별당2,Type3,http://tong.visitkorea.or.kr/cms/resource/18/2578918_image2_1.jpg,강원_강릉_선교장_서별당3,Type3,,,,,,
1989501,32,42962,전통문화체험관,0,0,30,30,550000,600000,700000,700000,,Y,,,Y,Y,,,Y,Y,,,,,,0,http://tong.visitkorea.or.kr/cms/resource/29/2578929_image2_1.jpg,강원_강릉_선교장_전통문화체험관1,Type3,http://tong.visitkorea.or.kr/cms/resource/33/2578933_image2_1.jpg,강원_강릉_선교장_전통문화체험관3,Type3,http://tong.visitkorea.or.kr/cms/resource/32/2578932_image2_1.jpg,강원_강릉_선교장_전통문화체험관2,Type3,,,,,,
587289,32,47591,본관,0,0,0,0,80000,80000,0,0,"※ 위 정보는 2024년 06월에 수정된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
587289,32,47592,별관A,0,0,0,0,150000,150000,200000,200000,"※ 위 정보는 2024년 06월에 수정된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
587289,32,47593,별관B,0,0,0,0,100000,100000,150000,150000,"※ 위 정보는 2024년 06월에 수정된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2531222,32,48071,일반형,9,0,3,4,110000,130000,160000,160000,,,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,32.4,http://tong.visitkorea.or.kr/cms/resource/03/2529803_image2_1.jpg,숙박_강원_강릉시청(강릉오죽한옥마을)_입지관1,Type3,http://tong.visitkorea.or.kr/cms/resource/04/2529804_image2_1.jpg,숙박_강원_강릉시청(강릉오죽한옥마을)_입지관2,Type3,,,,,,,,,
2531222,32,48072,일반형(누마루),12,0,3,4,130000,150000,190000,190000,,,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,39.6,http://tong.visitkorea.or.kr/cms/resource/03/2529803_image2_1.jpg,숙박_강원_강릉시청(강릉오죽한옥마을)_입지관1,Type3,http://tong.visitkorea.or.kr/cms/resource/04/2529804_image2_1.jpg,숙박_강원_강릉시청(강릉오죽한옥마을)_입지관2,Type3,,,,,,,,,
2531222,32,48073,일반형(장애인용),9,0,3,4,110000,130000,160000,160000,,,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,32,http://tong.visitkorea.or.kr/cms/resource/00/2529800_image2_1.jpg,숙박_강원_강릉시청(강릉오죽한옥마을)_애일재1,Type3,http://tong.visitkorea.or.kr/cms/resource/01/2529801_image2_1.jpg,숙박_강원_강릉시청(강릉오죽한옥마을)_애일재2,Type3,http://tong.visitkorea.or.kr/cms/resource/02/2529802_image2_1.jpg,숙박_강원_강릉시청(강릉오죽한옥마을)_애일재3,Type3,,,,,,
2531222,32,48075,최고급형,19,0,6,7,220000,260000,320000,320000,,,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,65.52,,,,,,,,,,,,,,,
2531222,32,48076,VIP,22,0,6,8,240000,290000,360000,360000,,,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,74.52,,,,,,,,,,,,,,,
2531222,32,57324,보급형,4,0,2,3,55000,65000,90000,90000,,,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,16.2,,,,,,,,,,,,,,,
2531222,32,57325,고급형(단층),15,0,4,6,160000,190000,240000,240000,,,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,52.2,,,,,,,,,,,,,,,
2531222,32,57326,고급형(복층),15,0,4,6,160000,190000,240000,240000,,,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,52.2,,,,,,,,,,,,,,,
2531222,32,57327,고급형(독채),15,0,4,6,160000,190000,240000,240000,,,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,50.4,,,,,,,,,,,,,,,
138547,32,,매화,8,1,2,4,120000,120000,120000,120000,"※ 위 정보는 2024년 06월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
",Y,,,Y,Y,,,,Y,,,Y,,,26,,,,,,,,,,,,,,,
138547,32,,국화,8,1,2,4,120000,120000,120000,120000,"※ 위 정보는 2024년 06월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
",Y,,,Y,Y,,,,Y,,,Y,,,26,,,,,,,,,,,,,,,
138547,32,,난초,8,1,2,4,120000,120000,120000,120000,"※ 위 정보는 2024년 06월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
",Y,,,Y,Y,,,,Y,,,Y,,,26,,,,,,,,,,,,,,,
138547,32,,대나무,10,1,2,4,150000,150000,150000,150000,"※ 위 정보는 2024년 06월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
",Y,,,Y,Y,,,,Y,,,Y,Y,,33,,,,,,,,,,,,,,,
678537,32,7781,라벤더,8,1,2,3,100000,120000,140000,169000,"※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2024년 06월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,26,,,,,,,,,,,,,,,
678537,32,27464,로즈마리,9,1,2,3,100000,120000,140000,169000,"※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2024년 06월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,29,,,,,,,,,,,,,,,
678537,32,27465,자스민,7,1,2,2,90000,110000,120000,139000,"※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2024년 06월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,26,,,,,,,,,,,,,,,
678537,32,27466,페퍼민트,10,1,2,6,110000,130000,160000,189000,"※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2024년 06월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,36,,,,,,,,,,,,,,,
678537,32,27467,애플민트,10,1,2,4,110000,130000,160000,189000,"※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2024년 06월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,36,,,,,,,,,,,,,,,
2760767,32,,커플룸,8,4,2,4,80000,100000,160000,160000,"※ 위 정보는 2024년 07월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
",Y,,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,26,,,,,,,,,,,,,,,
